f1Train,precisionTrain,recallTrain,f1Test,precisionTest,recallTest,executionTime,appTest
0.580789230229368,0.422599289710081,0.9282618671289451,0.9512505298855448,0.9569296375266525,0.9456384323640961,0:01:44.494597,0
0.5859727007686191,0.42971331389698736,0.9208142440649729,0.7524377031419285,0.603126356925749,1.0,0:01:17.916083,1
0.6622268956653815,0.5103416340810867,0.9428259113160021,0.17071628579170808,0.09332411613667786,1.0,0:01:07.772658,2
0.6160528921396403,0.4619769586357213,0.9243302822638616,0.5504181013280866,0.3797081778079403,1.0,0:01:22.972071,3
0.5854230304752432,0.4292970072669497,0.9200111638291935,0.6429771908763505,0.47685185185185186,0.9867354458364038,0:01:22.652506,4
0.5947805625869016,0.4383342091434577,0.924880807184832,0.6582940868655155,0.5019952114924182,0.9559270516717325,0:01:23.582138,5
0.5921950760250435,0.43521380137460214,0.9263168229345639,0.6888604353393085,0.5255617062845979,0.9993808049535604,0:01:44.116856,6
0.6291972512884585,0.4761553007918686,0.9272151898734177,0.7185314685314685,0.845679012345679,0.6246200607902735,0:01:16.856350,7
0.6219458987783596,0.467147304604293,0.930179445350734,0.24380165289256198,0.1388235294117647,1.0,0:01:31.878992,8
