f1,precision,recall,accuracy,executionTime,appTest
0.8723361071646032,0.841425215348473,0.9056047197640118,0.9261303581914269,0:00:01.535900,0
0.7353797300873248,0.5815024063611635,1.0,0.8874254193403129,0:00:02.423208,1
0.25603070175438597,0.14704030226700252,0.989406779661017,0.5331957344341245,0:00:01.690926,2
0.5330729802294362,0.36681222707423583,0.975,0.8310816777041943,0:00:01.791803,3
0.6455522339823867,0.48091970627181896,0.9815724815724816,0.612626931567329,0:00:01.663680,4
0.6151676250406857,0.5381548974943052,0.7179032666497848,0.6354573484069886,0:00:01.537329,5
0.5992525829852714,0.46439522998296423,0.8444857496902106,0.8346635225829857,0:00:01.830454,6
0.6234400434074878,0.8308026030368764,0.4989144594007816,0.7515883668903803,0:00:01.527717,7
0.25578034682080925,0.14664457332228667,1.0,0.3628865979381443,0:00:01.586385,8
