0.3930011689663,-1
0.4466225206852,-1
0.9616445302963,-1
0.9990744590759,1
0.4576879441738,-1
0.4783062636852,-1
0.9919141530991,1
0.5361286401749,-1
0.9971107244492,1
0.4190092980862,-1
0.9549316167831,-1
0.9992936253548,1
0.9992936253548,1
0.3798834085464,-1
0.3674683570862,-1
0.9971107244492,1
0.5060942769051,-1
0.9992936253548,1
0.4245819151402,-1
0.9919141530991,1
0.4359756708145,-1
0.8304421305656,-1
0.4245818853378,-1
0.7644459605217,-1
0.9971107244492,1
0.9992936253548,1
0.3705893456936,-1
0.9934177994728,-1
0.4783062636852,-1
0.9919141530991,1
0.9992936253548,1
0.4492146372795,-1
0.9992936253548,1
0.4492146372795,-1
0.7647026777267,-1
0.9992936253548,1
0.9971107244492,1
0.4792166650295,-1
0.4783062636852,-1
0.9919141530991,1
0.6509247422218,-1
0.5732655525208,-1
0.4245819151402,-1
0.4323058128357,-1
0.9971107244492,1
0.9971107244492,1
0.372001260519,-1
0.9919141530991,1
0.8304421305656,-1
0.9919141530991,1
0.3030070960522,-1
0.4245818853378,-1
0.9919141530991,1
0.4493313729763,-1
0.7603184580803,-1
0.9971107244492,1
0.6134812831879,-1
0.3705893456936,-1
0.9616438150406,-1
0.4339053034782,-1
0.358374774456,-1
0.9616438150406,-1
0.9582762122154,-1
0.4245819151402,-1
0.4492146372795,-1
0.4466224014759,-1
0.9971107244492,1
0.7676218152046,-1
0.4492146372795,-1
0.43064686656,-1
0.4245819151402,-1
0.3377341926098,-1
0.4108229577541,-1
0.4245819151402,-1
0.3798834085464,-1
0.4421528279781,-1
0.9992936253548,1
0.4453156292439,-1
0.3839513063431,-1
0.9919141530991,1
0.4245818853378,-1
0.4108229577541,-1
0.4245818853378,-1
0.4492146372795,-1
0.4783062636852,-1
0.4245818853378,-1
0.9919141530991,1
0.621002972126,-1
0.4306468069553,-1
0.4792166650295,-1
0.9971107244492,1
0.4245818853378,-1
0.9919141530991,1
0.4495857954025,-1
0.292277097702,-1
0.3833861649036,-1
0.4245818853378,-1
0.8175693154335,-1
0.4492146372795,-1
0.473945915699,-1
0.9616445302963,-1
0.9864711761475,-1
0.4245819151402,-1
0.4245819151402,-1
0.9919141530991,1
0.3798834085464,-1
0.4245819151402,-1
0.3629000484943,-1
0.3503446280956,-1
0.4436876475811,-1
0.344691991806,-1
0.4350919723511,-1
0.9582763314247,-1
0.9616445302963,-1
0.6030839681625,-1
0.350344479084,-1
0.4323058128357,-1
0.4612210094929,-1
0.4161327779293,-1
0.3030070960522,-1
0.4245819151402,-1
0.3314462602139,-1
0.9971107244492,1
0.8229974508286,-1
0.6157189011574,-1
0.4245819151402,-1
0.9616445302963,-1
0.5020499825478,-1
0.5107880830765,-1
0.4245819151402,-1
0.5361286401749,-1
0.9616438150406,-1
0.9992936253548,1
0.4245819151402,-1
0.8296064138412,-1
0.3705893456936,-1
0.9962257742882,1
0.4843392074108,-1
1.0001385211945,-1
0.9919141530991,1
0.4492146372795,-1
0.4843392074108,-1
0.4576879441738,-1
0.4783062636852,-1
0.4466225206852,-1
0.9919141530991,1
0.9616445302963,-1
0.4245819151402,-1
0.4245819151402,-1
0.9919141530991,1
0.9971107244492,1
0.4245818853378,-1
0.9616445302963,-1
0.350344479084,-1
0.3217815756798,-1
0.3314463496208,-1
0.4190092980862,-1
0.4134289622307,-1
0.4245818853378,-1
0.473945915699,-1
0.6182622313499,-1
0.4306468069553,-1
0.3291348516941,-1
0.41613265872,-1
0.4492146372795,-1
0.4492146372795,-1
0.4245818853378,-1
0.9971107244492,1
0.4525527954102,-1
0.4245819151402,-1
0.4245819151402,-1
0.4453156292439,-1
0.6232706904411,-1
0.4492146372795,-1
0.6141902804375,-1
0.4466225206852,-1
0.3798834085464,-1
0.41613265872,-1
0.3798834085464,-1
0.3217815756798,-1
0.43064686656,-1
0.6232706904411,-1
0.5361286401749,-1
0.4240339100361,-1
0.9349221587181,-1
0.8229974508286,-1
0.9616445302963,-1
0.3030072152615,-1
0.9616438150406,-1
0.4245819151402,-1
0.41613265872,-1
0.9971107244492,1
0.9616445302963,-1
0.4245819151402,-1
0.4229765534401,-1
0.5120459198952,-1
0.9971107244492,1
0.7012182474136,-1
0.4245819151402,-1
0.3798834085464,-1
0.4245818853378,-1
0.4245819151402,-1
0.4453156292439,-1
0.931708574295,-1
0.6509247422218,-1
0.2334638535976,-1
0.4245819151402,-1
0.4245819151402,-1
0.4525527954102,-1
0.4190092980862,-1
0.3674683570862,-1
0.6232706904411,-1
0.3705894052982,-1
0.4453156292439,-1
0.6232706904411,-1
0.9971107244492,1
0.9923184514046,-1
0.9971107244492,1
0.9616438150406,-1
0.3448186516762,-1
0.5361286401749,-1
0.3030070960522,-1
0.8304421305656,-1
0.9616438150406,-1
0.3705893456936,-1
0.6157189011574,-1
0.531064748764,-1
0.9971107244492,1
0.4245819151402,-1
0.9893189072609,-1
0.9971107244492,1
0.4245819151402,-1
0.9451204538345,-1
0.4245818853378,-1
0.4462701678276,-1
0.3930011689663,-1
0.6728546619415,-1
0.7053268551826,-1
0.4453156292439,-1
0.5379859209061,-1
0.9971107244492,1
0.8304421305656,-1
0.4161327779293,-1
0.4161327779293,-1
0.679906129837,-1
0.9919141530991,1
0.3798834085464,-1
0.4843392074108,-1
0.4493313729763,-1
0.4245818853378,-1
0.9971107244492,1
0.3705893456936,-1
0.4453156292439,-1
0.3503446280956,-1
0.4582260549068,-1
0.9919141530991,1
0.9919141530991,1
0.829940199852,-1
0.4245818853378,-1
0.4576879441738,-1
0.4582260549068,-1
0.4245819151402,-1
0.4245818853378,-1
0.9861213564873,-1
0.9549316167831,-1
0.3030072152615,-1
0.9971107244492,1
0.4453156292439,-1
0.4339053034782,-1
0.4245819151402,-1
0.4245818853378,-1
0.5159990787506,-1
0.810124874115,-1
0.4453156292439,-1
0.3448188006878,-1
0.4245818853378,-1
0.621002972126,-1
0.9893189072609,-1
0.3628999590874,-1
0.9616438150406,-1
0.4576879441738,-1
0.8101248145103,-1
0.8101248145103,-1
0.9971107244492,1
0.7127541899681,-1
0.4245818853378,-1
0.9971107244492,1
0.9971107244492,1
0.3629000484943,-1
0.4161327779293,-1
0.9616438150406,-1
0.4453156292439,-1
0.4306468069553,-1
0.5361286401749,-1
0.4245818853378,-1
0.3719753324986,-1
0.7644459009171,-1
0.9616438150406,-1
0.3705893456936,-1
0.3503446280956,-1
0.8175693154335,-1
0.4495857954025,-1
0.3839513063431,-1
0.4466224014759,-1
0.9582763314247,-1
0.9992936253548,1
0.9616445302963,-1
0.4492146372795,-1
0.4245818853378,-1
0.9919141530991,1
0.9971107244492,1
0.4245819151402,-1
0.9971107244492,1
0.4421529769897,-1
0.4245819151402,-1
0.4870899915695,-1
0.3502157926559,-1
0.5020499229431,-1
0.4492146372795,-1
0.9971107244492,1
0.3674683570862,-1
0.4245818853378,-1
0.4245818853378,-1
0.3676857054234,-1
0.9992936253548,1
0.3582431077957,-1
0.4245819151402,-1
0.9582762122154,-1
0.4245819151402,-1
0.9971107244492,1
0.4245819151402,-1
0.2796279191971,-1
0.4245819151402,-1
0.4245819151402,-1
0.6232706904411,-1
1.0,1
0.3710152804852,-1
0.4492146372795,-1
0.4492146372795,-1
0.6009668707848,-1
0.9971107244492,1
0.5628978013992,-1
0.6157189011574,-1
0.9585633277893,-1
0.6509247422218,-1
0.4783062636852,-1
0.4264633655548,-1
0.5361286401749,-1
0.3217815756798,-1
0.41613265872,-1
0.3705893456936,-1
0.4245819151402,-1
0.4492146372795,-1
0.3705893456936,-1
0.9992936253548,1
0.9616438150406,-1
0.8088580369949,-1
0.4783062636852,-1
0.9616438150406,-1
0.6009667515755,-1
0.4422100782394,-1
0.4669128060341,-1
0.5246740579605,-1
0.598637342453,-1
0.3503446280956,-1
0.6030839681625,-1
0.43064686656,-1
0.9288246631622,-1
0.679906129837,-1
0.9919141530991,1
0.9616438150406,-1
0.9992936253548,1
0.7603184580803,-1
0.9616445302963,-1
0.4453156292439,-1
0.8148499131203,-1
0.9992936253548,1
0.6114050149918,-1
0.9992936253548,1
0.8248437643051,-1
0.4453156292439,-1
0.9919141530991,1
0.6157189011574,-1
0.4492146372795,-1
